event_id,timestamp,user_id,src_ip,device_id,event_type,authentication_result,location,severity,timestamp_raw,timestamp_format_raw,src_ip_raw,authentication_result_raw,severity_raw,quality_flags
AUTH002544,2026-03-14 18:23:00,U0031,10.13.30.252,D0080,RDP_SESSION,SUCCESS,Lyon,MEDIUM,14/03/2026 18:23,fr_minute,10.13.30.252,SUCCESS,MEDIUM,
AUTH002668,2026-03-02 15:38:02,U0369,10.27.52.72,D0150,PASSWORD_CHANGE,SUCCESS,Toulouse,MEDIUM,2026-03-02T15:38:02Z,iso_z,10.27.52.72,SUCCESS,MEDIUM,
AUTH003757,2026-03-11 10:59:47,U0127,10.26.17.78,D0048,PASSWORD_CHANGE,SUCCESS,Marseille,MEDIUM,2026-03-11T10:59:47Z,iso_z,10.26.17.78,Success,MEDIUM,
AUTH002664,2026-03-22 19:35:00,,10.7.210.124,D0048,PASSWORD_CHANGE,SUCCESS,Lille,MEDIUM,22/03/2026 19:35,fr_minute,10.7.210.124,success,Medium,MISSING_USER_ID
AUTH001710,2026-03-03 16:19:49,U0071,10.47.132.59,D0062,MFA_CHALLENGE,SUCCESS,Paris,MEDIUM,2026-03-03T16:19:49Z,iso_z,10.47.132.59,success,MEDIUM,
AUTH003061,2026-03-08 16:26:00,U0064,10.18.227.55,D0022,LOGIN,SUCCESS,Lyon,MEDIUM,08/03/2026 16:26,fr_minute,10.18.227.55,SUCCESS,Medium,
AUTH004492,2026-03-08 13:42:00,U0270,10.26.216.247,D0014,LOGOUT,SUCCESS,Lyon,LOW,08/03/2026 13:42,fr_minute,10.26.216.247,Success,low,
AUTH002012,2026-03-05 15:37:40,U0303,10.31.117.113,D0168,VPN_CONNECT,SUCCESS,Bordeaux,MEDIUM,2026-03-05 15:37:40,iso_space,10.31.117.113,Success,MEDIUM,
AUTH002536,2026-03-03 10:31:00,U0248,10.28.246.18,D0193,PASSWORD_CHANGE,FAILURE,Nantes,LOW,03/03/2026 10:31,fr_minute,10.28.246.18,Failed,LOW,
AUTH002485,2026-03-12 17:54:00,U0372,10.41.106.145,D0147,LOGIN,SUCCESS,Nantes,LOW,12/03/2026 17:54,fr_minute,10.41.106.145,SUCCESS,low,
AUTH000861,2026-03-13 10:14:00,U0304,10.44.185.57,D0102,MFA_CHALLENGE,SUCCESS,Paris,MEDIUM,13/03/2026 10:14,fr_minute,10.44.185.57,success,medium,
AUTH003760,2026-03-04 17:02:14,U0379,10.26.4.140,D0156,LOGOUT,SUCCESS,Nantes,MEDIUM,2026-03-04 17:02:14,iso_space,10.26.4.140,Success,Medium,
AUTH003346,2026-03-16 17:25:57,U0174,10.4.81.104,D0046,PASSWORD_CHANGE,SUCCESS,Toulouse,LOW,2026-03-16 17:25:57,iso_space,10.4.81.104,success,low,
AUTH000818,2026-03-14 11:06:30,U0135,10.14.242.215,D0089,LOGOUT,SUCCESS,Toulouse,LOW,2026-03-14T11:06:30Z,iso_z,10.14.242.215,Success,LOW,
AUTH000469,2026-03-14 17:33:00,U0289,10.23.188.22,D0101,VPN_CONNECT,SUCCESS,Bordeaux,LOW,14/03/2026 17:33,fr_minute,10.23.188.22,Success,low,
AUTH002405,2026-03-17 18:16:00,U0271,10.45.245.5,D0004,PASSWORD_CHANGE,SUCCESS,Marseille,MEDIUM,17/03/2026 18:16,fr_minute,10.45.245.5,SUCCESS,medium,
AUTH004254,2026-03-03 14:54:00,U0174,10.3.12.64,D0181,MFA_CHALLENGE,SUCCESS,Lyon,MEDIUM,03/03/2026 14:54,fr_minute,10.3.12.64,success,MEDIUM,
AUTH004648,2026-03-06 16:45:11,U0181,10.20.192.70,D0065,LOGIN,FAILURE,Bordeaux,MEDIUM,2026-03-06 16:45:11,iso_space,10.20.192.70,failed,medium,
AUTH000800,2026-03-08 16:40:00,U0073,10.46.202.90,D0106,MFA_CHALLENGE,SUCCESS,Lyon,MEDIUM,08/03/2026 16:40,fr_minute,10.46.202.90,success,MEDIUM,
AUTH001721,2026-03-15 13:17:00,U0106,10.20.149.185,D0130,LOGOUT,SUCCESS,Nantes,LOW,15/03/2026 13:17,fr_minute,10.20.149.185,success,Low,
AUTH004525,2026-03-09 12:45:00,,10.28.134.150,D0135,PASSWORD_CHANGE,SUCCESS,Lille,LOW,09/03/2026 12:45,fr_minute,10.28.134.150,Success,LOW,MISSING_USER_ID
AUTH001391,2026-03-22 11:59:05,U0349,10.23.255.200,D0136,PASSWORD_CHANGE,SUCCESS,Toulouse,MEDIUM,2026-03-22T11:59:05Z,iso_z,10.23.255.200,Success,Medium,
AUTH001980,2026-03-09 10:40:52,U0320,10.6.112.112,D0066,VPN_CONNECT,SUCCESS,Toulouse,LOW,2026-03-09 10:40:52,iso_space,10.6.112.112,success,low,
AUTH000184,2026-03-20 15:45:00,U0314,10.44.41.36,D0065,LOGOUT,SUCCESS,Paris,LOW,20/03/2026 15:45,fr_minute,10.44.41.36,SUCCESS,LOW,
AUTH004653,2026-03-06 16:53:11,U0181,10.20.192.70,D0065,LOGIN,SUCCESS,Toulouse,MEDIUM,2026-03-06T16:53:11Z,iso_z,10.20.192.70,SUCCESS,medium,
AUTH004356,2026-03-02 10:21:00,U0101,10.13.18.148,D0178,LOGOUT,SUCCESS,Bordeaux,MEDIUM,02/03/2026 10:21,fr_minute,10.13.18.148,SUCCESS,MEDIUM,
AUTH001059,2026-03-06 09:09:14,U0072,10.5.112.55,D0026,MFA_CHALLENGE,SUCCESS,Marseille,LOW,2026-03-06T09:09:14Z,iso_z,10.5.112.55,success,Low,
AUTH003951,2026-03-21 18:30:34,U0147,10.27.155.87,D0076,LOGIN,SUCCESS,Marseille,MEDIUM,2026-03-21 18:30:34,iso_space,10.27.155.87,SUCCESS,Medium,
AUTH002835,2026-03-17 11:51:56,U0198,10.43.194.63,D0139,LOGOUT,SUCCESS,Bordeaux,LOW,2026-03-17 11:51:56,iso_space,10.43.194.63,SUCCESS,LOW,
AUTH001883,2026-03-04 15:49:05,U0226,10.29.201.54,D0085,LOGOUT,FAILURE,Lyon,MEDIUM,2026-03-04 15:49:05,iso_space,10.29.201.54,FAILED,Medium,
AUTH002065,2026-03-22 11:30:09,U0224,10.27.211.36,D0087,LOGIN,SUCCESS,Nantes,MEDIUM,2026-03-22 11:30:09,iso_space,10.27.211.36,success,medium,
AUTH003506,2026-03-03 08:19:00,U0268,10.19.190.37,D0075,LOGOUT,SUCCESS,Marseille,MEDIUM,03/03/2026 08:19,fr_minute,10.19.190.37,Success,Medium,
AUTH001781,2026-03-14 15:57:00,U0183,10.2.19.142,D0155,LOGIN,SUCCESS,Toulouse,MEDIUM,2026-03-14T15:57:00Z,iso_z,10.2.19.142,SUCCESS,MEDIUM,
AUTH003119,2026-03-16 09:22:00,U0036,10.6.123.224,D0167,LOGIN,SUCCESS,Lille,MEDIUM,16/03/2026 09:22,fr_minute,10.6.123.224,SUCCESS,MEDIUM,
AUTH001281,2026-03-20 18:18:21,U0381,10.3.124.74,D0135,PASSWORD_CHANGE,SUCCESS,Nantes,LOW,2026-03-20T18:18:21Z,iso_z,10.3.124.74,SUCCESS,Low,
AUTH004012,2026-03-07 11:08:00,U0298,10.42.123.75,D0198,RDP_SESSION,SUCCESS,Bordeaux,MEDIUM,07/03/2026 11:08,fr_minute,10.42.123.75,SUCCESS,medium,
AUTH003461,2026-03-17 08:15:01,U0276,10.5.251.75,D0049,RDP_SESSION,SUCCESS,Toulouse,LOW,2026-03-17 08:15:01,iso_space,10.5.251.75,Success,Low,
AUTH002147,2026-03-06 10:21:18,,10.23.141.232,D0140,MFA_CHALLENGE,SUCCESS,Toulouse,MEDIUM,2026-03-06 10:21:18,iso_space,10.23.141.232,Success,Medium,MISSING_USER_ID
AUTH000045,2026-03-03 10:55:00,U0142,10.22.211.217,D0037,VPN_CONNECT,SUCCESS,Marseille,MEDIUM,03/03/2026 10:55,fr_minute,10.22.211.217,success,medium,
AUTH003889,2026-03-14 17:06:27,U0081,10.41.131.23,D0008,PASSWORD_CHANGE,SUCCESS,Lyon,LOW,2026-03-14 17:06:27,iso_space,10.41.131.23,success,low,
AUTH000122,2026-03-17 18:09:00,U0197,10.5.160.239,D0159,VPN_CONNECT,SUCCESS,Marseille,MEDIUM,2026-03-17T18:09:00Z,iso_z,10.5.160.239,SUCCESS,Medium,
AUTH000459,2026-03-04 19:26:00,U0012,10.26.112.22,D0119,LOGIN,FAILURE,Lille,LOW,04/03/2026 19:26,fr_minute,10.26.112.22,failed,Low,
AUTH000555,2026-03-06 09:43:24,U0003,10.48.194.210,D0115,VPN_CONNECT,SUCCESS,Bordeaux,LOW,2026-03-06 09:43:24,iso_space,10.48.194.210,Success,Low,
AUTH000784,2026-03-07 13:29:28,U0067,10.36.245.179,D0067,LOGOUT,FAILURE,Lille,LOW,2026-03-07 13:29:28,iso_space,10.36.245.179,failed,Low,
AUTH004510,2026-03-09 18:38:05,U0359,10.14.122.21,D0114,LOGIN,SUCCESS,Lille,MEDIUM,2026-03-09 18:38:05,iso_space,10.14.122.21,SUCCESS,Medium,
AUTH002925,2026-03-03 16:54:12,U0207,10.1.92.246,D0164,MFA_CHALLENGE,SUCCESS,Lyon,LOW,2026-03-03T16:54:12Z,iso_z,10.1.92.246,Success,Low,
AUTH002508,2026-03-20 18:22:22,U0088,10.24.81.176,D0154,MFA_CHALLENGE,SUCCESS,Toulouse,MEDIUM,2026-03-20 18:22:22,iso_space,10.24.81.176,Success,MEDIUM,
AUTH001680,2026-03-22 18:24:31,U0004,10.27.132.201,D0165,RDP_SESSION,SUCCESS,Paris,LOW,2026-03-22T18:24:31Z,iso_z,10.27.132.201,success,low,
AUTH004275,2026-03-07 19:46:13,U0300,10.5.65.217,D0169,LOGOUT,FAILURE,Nantes,MEDIUM,2026-03-07T19:46:13Z,iso_z,10.5.65.217,FAILURE,MEDIUM,
AUTH003695,2026-03-13 13:41:00,U0299,10.17.105.50,D0101,VPN_CONNECT,SUCCESS,Lyon,LOW,13/03/2026 13:41,fr_minute,10.17.105.50,Success,LOW,
AUTH002262,2026-03-06 13:28:55,U0025,,D0167,LOGIN,SUCCESS,Paris,LOW,2026-03-06 13:28:55,iso_space,abc.def.ghi.jkl,SUCCESS,Low,INVALID_SRC_IP
AUTH003435,2026-03-21 01:05:53,U0188,10.45.203.73,D0173,LOGOUT,SUCCESS,Bordeaux,LOW,2026-03-21 01:05:53,iso_space,10.45.203.73,Success,Low,
AUTH001418,2026-03-22 17:02:00,U0009,10.46.255.213,D0089,RDP_SESSION,SUCCESS,Marseille,LOW,22/03/2026 17:02,fr_minute,10.46.255.213,success,Low,
AUTH001244,2026-03-07 09:49:58,U0197,10.11.8.140,D0192,MFA_CHALLENGE,SUCCESS,Bordeaux,MEDIUM,2026-03-07T09:49:58Z,iso_z,10.11.8.140,Success,Medium,
AUTH003639,2026-03-13 19:27:06,U0022,10.13.31.127,D0086,RDP_SESSION,SUCCESS,Bordeaux,MEDIUM,2026-03-13 19:27:06,iso_space,10.13.31.127,success,medium,
AUTH003605,2026-03-07 09:40:51,U0365,10.13.123.13,D0147,RDP_SESSION,SUCCESS,Lyon,LOW,2026-03-07 09:40:51,iso_space,10.13.123.13,success,Low,
AUTH001247,2026-03-22 08:42:31,U0222,10.49.173.24,D0187,LOGIN,SUCCESS,Lille,MEDIUM,2026-03-22 08:42:31,iso_space,10.49.173.24,Success,MEDIUM,
AUTH002672,2026-03-13 04:28:00,U0065,10.14.46.19,D0084,VPN_CONNECT,SUCCESS,Lyon,MEDIUM,13/03/2026 04:28,fr_minute,10.14.46.19,SUCCESS,Medium,
AUTH002026,2026-03-09 17:04:21,U0350,10.46.73.77,D0106,VPN_CONNECT,SUCCESS,Toulouse,LOW,2026-03-09T17:04:21Z,iso_z,10.46.73.77,success,Low,
AUTH003815,2026-03-15 10:23:28,U0157,10.9.225.17,D0085,MFA_CHALLENGE,SUCCESS,Lille,LOW,2026-03-15 10:23:28,iso_space,10.9.225.17,SUCCESS,Low,
AUTH001033,2026-03-17 09:16:00,U0080,10.45.54.7,D0116,PASSWORD_CHANGE,FAILURE,Marseille,LOW,17/03/2026 09:16,fr_minute,10.45.54.7,failed,Low,
AUTH003005,2026-03-10 18:28:00,U0182,10.3.89.175,D0006,VPN_CONNECT,SUCCESS,Lyon,LOW,10/03/2026 18:28,fr_minute,10.3.89.175,Success,LOW,
AUTH002227,2026-03-03 08:56:00,U0376,10.48.96.163,D0150,RDP_SESSION,SUCCESS,Paris,LOW,03/03/2026 08:56,fr_minute,10.48.96.163,SUCCESS,low,
AUTH002916,2026-03-15 18:41:03,U0341,10.15.93.24,D0130,MFA_CHALLENGE,SUCCESS,Toulouse,MEDIUM,2026-03-15 18:41:03,iso_space,10.15.93.24,success,MEDIUM,
AUTH001042,2026-03-05 14:58:00,U0243,10.15.0.14,D0087,LOGOUT,SUCCESS,Lyon,MEDIUM,05/03/2026 14:58,fr_minute,10.15.0.14,success,medium,
AUTH002682,2026-03-18 17:48:00,U0155,10.50.74.75,D0128,LOGIN,SUCCESS,Lyon,MEDIUM,18/03/2026 17:48,fr_minute,10.50.74.75,SUCCESS,MEDIUM,
AUTH001456,2026-03-17 17:26:00,U0167,10.30.104.32,D0153,RDP_SESSION,SUCCESS,Lille,MEDIUM,17/03/2026 17:26,fr_minute,10.30.104.32,success,Medium,
AUTH000517,2026-03-15 13:18:00,U0067,10.46.54.225,D0136,RDP_SESSION,SUCCESS,Lille,MEDIUM,15/03/2026 13:18,fr_minute,10.46.54.225,SUCCESS,MEDIUM,
AUTH000638,2026-03-12 11:20:40,U0086,10.40.168.254,D0007,PASSWORD_CHANGE,SUCCESS,Paris,LOW,2026-03-12 11:20:40,iso_space,10.40.168.254,success,low,
AUTH001810,2026-03-21 19:14:00,U0089,10.2.252.19,D0140,VPN_CONNECT,FAILURE,Bordeaux,LOW,21/03/2026 19:14,fr_minute,10.2.252.19,FAILURE,LOW,
AUTH003541,2026-03-22 18:09:01,U0144,10.18.53.23,D0088,RDP_SESSION,SUCCESS,Nantes,LOW,2026-03-22 18:09:01,iso_space,10.18.53.23,Success,LOW,
AUTH001790,2026-03-20 11:19:59,U0019,10.17.192.99,D0050,PASSWORD_CHANGE,SUCCESS,Lyon,MEDIUM,2026-03-20T11:19:59Z,iso_z,10.17.192.99,SUCCESS,Medium,
AUTH003675,2026-03-02 09:59:00,U0290,10.10.80.76,D0181,VPN_CONNECT,SUCCESS,Marseille,LOW,02/03/2026 09:59,fr_minute,10.10.80.76,Success,low,
AUTH001533,2026-03-20 09:28:17,U0342,10.35.237.2,D0128,PASSWORD_CHANGE,SUCCESS,Paris,MEDIUM,2026-03-20 09:28:17,iso_space,10.35.237.2,Success,MEDIUM,
AUTH001034,2026-03-08 10:51:04,U0064,10.21.11.184,D0107,LOGIN,SUCCESS,Toulouse,LOW,2026-03-08 10:51:04,iso_space,10.21.11.184,success,low,
AUTH000143,2026-03-15 18:38:23,U0007,10.39.220.55,D0072,LOGOUT,SUCCESS,Bordeaux,LOW,2026-03-15 18:38:23,iso_space,10.39.220.55,success,LOW,
AUTH004283,2026-03-14 11:10:08,U0108,10.20.220.162,D0135,LOGOUT,SUCCESS,Lyon,LOW,2026-03-14T11:10:08Z,iso_z,10.20.220.162,SUCCESS,Low,
AUTH000829,2026-03-17 09:37:00,U0198,10.1.158.10,D0163,VPN_CONNECT,SUCCESS,Nantes,MEDIUM,17/03/2026 09:37,fr_minute,10.1.158.10,Success,Medium,
AUTH003304,2026-03-22 08:05:25,U0151,10.10.105.239,D0087,LOGOUT,SUCCESS,Nantes,LOW,2026-03-22 08:05:25,iso_space,10.10.105.239,success,LOW,
AUTH002777,2026-03-19 15:34:57,U0083,10.37.67.52,D0036,VPN_CONNECT,SUCCESS,Marseille,MEDIUM,2026-03-19 15:34:57,iso_space,10.37.67.52,success,MEDIUM,
AUTH003407,2026-03-20 12:06:00,U0227,10.26.111.218,D0083,RDP_SESSION,SUCCESS,Marseille,MEDIUM,20/03/2026 12:06,fr_minute,10.26.111.218,success,MEDIUM,
AUTH004293,2026-03-12 02:42:30,U0152,10.19.9.134,D0129,PASSWORD_CHANGE,SUCCESS,Lyon,LOW,2026-03-12 02:42:30,iso_space,10.19.9.134,success,LOW,
AUTH002947,2026-03-09 08:23:07,U0393,10.22.230.204,D0033,PASSWORD_CHANGE,SUCCESS,Lyon,MEDIUM,2026-03-09T08:23:07Z,iso_z,10.22.230.204,SUCCESS,medium,
AUTH001475,2026-03-18 15:50:00,U0346,10.20.63.1,D0105,MFA_CHALLENGE,SUCCESS,Lille,MEDIUM,18/03/2026 15:50,fr_minute,10.20.63.1,success,medium,
AUTH001776,2026-03-17 02:18:54,U0176,10.9.71.162,D0182,VPN_CONNECT,SUCCESS,Bordeaux,MEDIUM,2026-03-17T02:18:54Z,iso_z,10.9.71.162,SUCCESS,medium,
AUTH000774,2026-03-19 10:50:15,U0249,10.12.246.108,D0180,LOGIN,FAILURE,Lyon,LOW,2026-03-19 10:50:15,iso_space,10.12.246.108,FAILURE,Low,
AUTH000527,2026-03-05 12:07:34,U0240,10.31.162.17,D0086,LOGOUT,SUCCESS,Marseille,MEDIUM,2026-03-05T12:07:34Z,iso_z,10.31.162.17,SUCCESS,medium,
AUTH003443,2026-03-04 15:55:36,U0368,10.49.55.11,D0019,RDP_SESSION,SUCCESS,Lille,LOW,2026-03-04T15:55:36Z,iso_z,10.49.55.11,SUCCESS,LOW,
AUTH004357,2026-03-14 11:54:00,U0142,10.10.194.10,D0081,VPN_CONNECT,SUCCESS,Nantes,MEDIUM,14/03/2026 11:54,fr_minute,10.10.194.10,Success,medium,
AUTH003270,2026-03-09 17:19:55,U0356,10.5.198.232,D0182,LOGIN,SUCCESS,Lyon,MEDIUM,2026-03-09T17:19:55Z,iso_z,10.5.198.232,SUCCESS,MEDIUM,
AUTH003201,2026-03-21 15:43:34,U0113,10.19.76.67,D0176,LOGOUT,SUCCESS,Toulouse,LOW,2026-03-21 15:43:34,iso_space,10.19.76.67,success,low,
AUTH004442,2026-03-20 01:09:28,U0378,10.31.22.200,D0034,LOGIN,SUCCESS,Lyon,MEDIUM,2026-03-20 01:09:28,iso_space,10.31.22.200,Success,Medium,
AUTH000003,2026-03-11 15:46:00,U0258,10.24.102.47,D0109,RDP_SESSION,SUCCESS,Nantes,MEDIUM,11/03/2026 15:46,fr_minute,10.24.102.47,SUCCESS,MEDIUM,
AUTH001069,2026-03-08 02:59:28,U0347,10.8.123.196,D0154,VPN_CONNECT,SUCCESS,Nantes,LOW,2026-03-08 02:59:28,iso_space,10.8.123.196,Success,LOW,
AUTH001794,2026-03-16 12:58:45,,10.15.216.197,D0200,LOGIN,SUCCESS,Lyon,MEDIUM,2026-03-16 12:58:45,iso_space,10.15.216.197,SUCCESS,MEDIUM,MISSING_USER_ID
AUTH000968,2026-03-17 16:58:32,U0380,10.20.184.122,D0184,LOGOUT,SUCCESS,Lille,LOW,2026-03-17 16:58:32,iso_space,10.20.184.122,SUCCESS,LOW,
AUTH001763,2026-03-09 02:46:31,U0225,10.20.245.7,D0146,MFA_CHALLENGE,SUCCESS,Lille,LOW,2026-03-09T02:46:31Z,iso_z,10.20.245.7,success,low,
AUTH004115,2026-03-05 15:07:10,U0170,10.48.39.54,D0148,RDP_SESSION,SUCCESS,Lille,LOW,2026-03-05 15:07:10,iso_space,10.48.39.54,SUCCESS,Low,
AUTH001705,2026-03-03 17:56:24,U0088,10.7.91.99,D0098,PASSWORD_CHANGE,FAILURE,Bordeaux,LOW,2026-03-03T17:56:24Z,iso_z,10.7.91.99,Failed,Low,
AUTH001071,2026-03-14 13:07:00,U0056,10.22.69.98,D0093,RDP_SESSION,SUCCESS,Bordeaux,LOW,14/03/2026 13:07,fr_minute,10.22.69.98,SUCCESS,low,
AUTH000562,2026-03-17 02:29:30,U0190,10.4.76.156,D0141,MFA_CHALLENGE,SUCCESS,Marseille,LOW,2026-03-17T02:29:30Z,iso_z,10.4.76.156,SUCCESS,low,
AUTH001432,2026-03-19 17:57:26,U0205,10.14.196.189,D0002,MFA_CHALLENGE,SUCCESS,Paris,MEDIUM,2026-03-19T17:57:26Z,iso_z,10.14.196.189,success,MEDIUM,
AUTH003723,2026-03-02 16:25:37,U0189,10.43.235.205,D0124,LOGIN,SUCCESS,Lyon,MEDIUM,2026-03-02 16:25:37,iso_space,10.43.235.205,success,medium,
AUTH002951,2026-03-09 15:34:01,U0037,10.19.181.184,D0134,LOGOUT,SUCCESS,Toulouse,MEDIUM,2026-03-09T15:34:01Z,iso_z,10.19.181.184,SUCCESS,MEDIUM,
AUTH001930,2026-03-17 09:26:00,U0017,10.2.76.74,D0075,LOGIN,SUCCESS,Nantes,LOW,17/03/2026 09:26,fr_minute,10.2.76.74,Success,low,
AUTH002570,2026-03-11 10:30:28,U0017,10.38.103.150,D0013,MFA_CHALLENGE,FAILURE,Lyon,MEDIUM,2026-03-11 10:30:28,iso_space,10.38.103.150,FAILURE,MEDIUM,
AUTH001686,2026-03-02 11:59:34,U0198,10.31.70.206,D0061,MFA_CHALLENGE,SUCCESS,Lyon,MEDIUM,2026-03-02 11:59:34,iso_space,10.31.70.206,SUCCESS,Medium,
AUTH001679,2026-03-05 18:28:11,U0057,10.44.215.20,D0030,PASSWORD_CHANGE,SUCCESS,Marseille,MEDIUM,2026-03-05 18:28:11,iso_space,10.44.215.20,success,medium,
AUTH002324,2026-03-03 08:15:00,U0235,10.40.145.14,D0087,PASSWORD_CHANGE,SUCCESS,Paris,LOW,03/03/2026 08:15,fr_minute,10.40.145.14,success,low,
AUTH000568,2026-03-12 10:33:29,U0358,10.14.7.121,D0116,PASSWORD_CHANGE,SUCCESS,Lyon,MEDIUM,2026-03-12T10:33:29Z,iso_z,10.14.7.121,success,Medium,
AUTH002086,2026-03-13 15:16:14,,,D0088,VPN_CONNECT,FAILURE,Nantes,MEDIUM,2026-03-13T15:16:14Z,iso_z,300.300.300.300,FAILED,Medium,INVALID_SRC_IP;MISSING_USER_ID
AUTH001936,2026-03-20 13:56:00,U0340,10.47.205.100,D0130,MFA_CHALLENGE,SUCCESS,Nantes,MEDIUM,2026-03-20T13:56:00Z,iso_z,10.47.205.100,success,MEDIUM,
AUTH000019,2026-03-17 12:54:00,U0311,10.21.155.48,D0080,LOGIN,SUCCESS,Paris,LOW,17/03/2026 12:54,fr_minute,10.21.155.48,SUCCESS,low,
AUTH003520,2026-03-12 16:03:00,U0181,10.25.90.121,D0010,VPN_CONNECT,FAILURE,Lille,MEDIUM,12/03/2026 16:03,fr_minute,10.25.90.121,FAILED,medium,
AUTH000206,2026-03-14 09:57:06,U0054,10.17.99.196,D0084,VPN_CONNECT,SUCCESS,Lille,MEDIUM,2026-03-14 09:57:06,iso_space,10.17.99.196,Success,medium,
AUTH004448,2026-03-21 13:07:00,U0354,10.15.84.196,D0021,PASSWORD_CHANGE,SUCCESS,Marseille,LOW,21/03/2026 13:07,fr_minute,10.15.84.196,Success,LOW,
AUTH004009,2026-03-21 19:53:58,U0382,10.17.43.235,D0137,VPN_CONNECT,SUCCESS,Lille,MEDIUM,2026-03-21 19:53:58,iso_space,10.17.43.235,Success,medium,
AUTH000585,2026-03-03 09:09:55,U0278,10.28.75.88,D0035,RDP_SESSION,FAILURE,Nantes,LOW,2026-03-03T09:09:55Z,iso_z,10.28.75.88,FAILURE,Low,
AUTH004114,2026-03-18 13:23:59,U0167,10.46.224.199,D0093,MFA_CHALLENGE,SUCCESS,Paris,MEDIUM,2026-03-18T13:23:59Z,iso_z,10.46.224.199,SUCCESS,MEDIUM,
AUTH002133,2026-03-20 03:43:30,U0199,10.1.141.31,D0117,PASSWORD_CHANGE,SUCCESS,Marseille,LOW,2026-03-20 03:43:30,iso_space,10.1.141.31,SUCCESS,LOW,
AUTH004562,2026-03-04 11:16:20,U0034,10.4.47.194,D0102,VPN_CONNECT,FAILURE,Toulouse,LOW,2026-03-04 11:16:20,iso_space,10.4.47.194,failed,low,
AUTH003676,2026-03-17 02:41:45,U0152,10.25.79.77,D0060,VPN_CONNECT,FAILURE,Nantes,LOW,2026-03-17 02:41:45,iso_space,10.25.79.77,failed,low,
AUTH003186,2026-03-13 08:48:04,U0234,10.5.247.4,D0036,MFA_CHALLENGE,SUCCESS,Lyon,LOW,2026-03-13 08:48:04,iso_space,10.5.247.4,Success,LOW,
AUTH003907,2026-03-12 17:49:22,U0112,10.49.196.89,D0048,LOGOUT,SUCCESS,Marseille,LOW,2026-03-12 17:49:22,iso_space,10.49.196.89,success,LOW,
AUTH001675,2026-03-10 18:45:15,U0142,10.19.167.38,D0145,RDP_SESSION,FAILURE,Marseille,MEDIUM,2026-03-10 18:45:15,iso_space,10.19.167.38,FAILURE,MEDIUM,
AUTH001045,2026-03-20 13:22:21,U0390,10.0.109.247,D0159,VPN_CONNECT,SUCCESS,Bordeaux,LOW,2026-03-20T13:22:21Z,iso_z,10.0.109.247,Success,low,
AUTH003862,2026-03-07 17:09:56,U0110,10.15.161.151,D0123,VPN_CONNECT,SUCCESS,Nantes,LOW,2026-03-07T17:09:56Z,iso_z,10.15.161.151,Success,low,
AUTH000701,2026-03-22 14:40:00,U0374,10.18.50.95,D0029,RDP_SESSION,SUCCESS,Paris,MEDIUM,22/03/2026 14:40,fr_minute,10.18.50.95,SUCCESS,Medium,
AUTH001310,2026-03-13 17:58:00,U0037,10.0.190.83,D0091,VPN_CONNECT,SUCCESS,Lyon,LOW,13/03/2026 17:58,fr_minute,10.0.190.83,success,LOW,
AUTH003210,2026-03-21 11:35:00,U0328,10.47.88.66,D0183,LOGOUT,SUCCESS,Paris,MEDIUM,21/03/2026 11:35,fr_minute,10.47.88.66,Success,medium,
AUTH000058,2026-03-02 15:37:35,U0337,10.2.131.81,D0169,LOGIN,SUCCESS,Marseille,LOW,2026-03-02 15:37:35,iso_space,10.2.131.81,Success,Low,
AUTH002978,2026-03-22 09:14:00,U0382,10.4.167.251,D0033,LOGOUT,SUCCESS,Lille,LOW,22/03/2026 09:14,fr_minute,10.4.167.251,SUCCESS,low,
AUTH002519,2026-03-03 11:08:29,U0156,10.15.125.84,D0144,VPN_CONNECT,SUCCESS,Bordeaux,LOW,2026-03-03T11:08:29Z,iso_z,10.15.125.84,success,LOW,
AUTH002111,2026-03-06 09:05:55,U0352,10.25.169.222,D0023,PASSWORD_CHANGE,SUCCESS,Lille,LOW,2026-03-06 09:05:55,iso_space,10.25.169.222,success,low,
AUTH001191,2026-03-11 14:36:00,U0144,10.26.174.124,D0094,MFA_CHALLENGE,SUCCESS,Paris,MEDIUM,11/03/2026 14:36,fr_minute,10.26.174.124,SUCCESS,medium,
AUTH003313,2026-03-20 11:48:00,U0330,10.23.70.46,D0116,VPN_CONNECT,SUCCESS,Marseille,LOW,20/03/2026 11:48,fr_minute,10.23.70.46,SUCCESS,LOW,
AUTH003641,2026-03-16 18:22:05,U0023,10.45.67.164,D0033,PASSWORD_CHANGE,SUCCESS,Paris,MEDIUM,2026-03-16 18:22:05,iso_space,10.45.67.164,Success,MEDIUM,
AUTH002764,2026-03-07 10:26:00,U0287,10.44.195.21,D0124,MFA_CHALLENGE,SUCCESS,Paris,LOW,07/03/2026 10:26,fr_minute,10.44.195.21,SUCCESS,Low,
AUTH001849,2026-03-21 18:15:20,U0127,10.46.81.247,D0088,MFA_CHALLENGE,SUCCESS,Lyon,MEDIUM,2026-03-21T18:15:20Z,iso_z,10.46.81.247,Success,medium,
AUTH001874,2026-03-15 19:25:55,U0234,10.20.235.44,D0130,RDP_SESSION,SUCCESS,Marseille,MEDIUM,2026-03-15T19:25:55Z,iso_z,10.20.235.44,Success,MEDIUM,
